
         1406614 function calls (1383283 primitive calls) in 3.797 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 platform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:740(_Processor)
        1    0.000    0.000    0.000    0.000 platform.py:783(uname_result)
        1    0.000    0.000    0.000    0.000 _parser.py:96(checkgroup)
        1    0.000    0.000    0.000    0.000 _parser.py:99(checklookbehindgroup)
        1    0.000    0.000    0.031    0.031 socket.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:290(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        4    0.000    0.000    0.000    0.000 selectors.py:583(_can_use)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        1    0.000    0.000    0.000    0.000 <frozen os>:48(<listcomp>)
      208    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      209    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
      210    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
       16    0.000    0.000    0.000    0.000 enum.py:92(_is_single_bit)
        2    0.000    0.000    0.000    0.000 enum.py:1745(<listcomp>)
      211    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 socket.py:211(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 socket.py:663(SocketIO)
        3    0.000    0.000    0.016    0.005 qt_compat.py:70(_setup_pyqt5plus)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pkgutil.py:194(ImpImporter)
        1    0.000    0.000    0.000    0.000 pkgutil.py:269(ImpLoader)
        1    0.000    0.000    0.000    0.000 pkgutil.py:506(extend_path)
       10    0.000    0.000    0.000    0.000 pkgutil.py:407(get_importer)
       33    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
        1    0.000    0.000    0.000    0.000 __init__.py:23(find_qt)
        1    0.000    0.000    0.000    0.000 :0(version)
        1    0.000    0.000    0.000    0.000 :0(segments)
        1    0.000    0.000    0.000    0.000 backend_agg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:59(RendererAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:379(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 backend_agg.py:552(_BackendAgg)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3624(export)
        3    0.000    0.000    0.000    0.000 backend_bases.py:3639(Show)
        1    0.000    0.000    0.000    0.000 backend_qt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figureoptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _formlayout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _formlayout.py:58(ColorButton)
        1    0.000    0.000    0.000    0.000 :0(pyqtSlot)
        1    0.000    0.000    0.000    0.000 :0(_deco)
        1    0.000    0.000    0.000    0.000 _formlayout.py:105(ColorLayout)
        1    0.000    0.000    0.000    0.000 _formlayout.py:162(FontLayout)
        1    0.000    0.000    0.000    0.000 _formlayout.py:210(FormWidget)
        1    0.000    0.000    0.000    0.000 _formlayout.py:359(FormComboWidget)
        1    0.000    0.000    0.000    0.000 _formlayout.py:389(FormTabWidget)
        1    0.000    0.000    0.000    0.000 _formlayout.py:418(FormDialog)
        1    0.000    0.000    0.000    0.000 backend_qt.py:23(<dictcomp>)
       11    0.000    0.000    0.000    0.000 qt_compat.py:161(_enum)
        1    0.000    0.000    0.000    0.000 backend_qt.py:68(<listcomp>)
        1    0.000    0.000    0.000    0.000 backend_qt.py:78(<dictcomp>)
        1    0.000    0.000    0.000    0.000 backend_qt.py:91(__getattr__)
        1    0.000    0.000    0.000    0.000 backend_qt.py:159(TimerQT)
        1    0.000    0.000    0.000    0.000 backend_qt.py:188(FigureCanvasQT)
        1    0.000    0.000    0.000    0.000 backend_qt.py:193(<dictcomp>)
        1    0.000    0.000    0.000    0.000 backend_qt.py:507(MainWindow)
        1    0.000    0.000    0.000    0.000 backend_qt.py:515(FigureManagerQT)
        1    0.000    0.000    0.000    0.000 backend_qt.py:631(NavigationToolbar2QT)
        1    0.000    0.000    0.000    0.000 backend_qt.py:637(<listcomp>)
        1    0.000    0.000    0.000    0.000 backend_qt.py:816(SubplotToolQt)
        1    0.000    0.000    0.000    0.000 backend_qt.py:914(ToolbarQt)
       10    0.000    0.000    0.000    0.000 backend_tools.py:52(_register_tool_class)
        1    0.000    0.000    0.000    0.000 backend_qt.py:982(ConfigureSubplotsQt)
        1    0.000    0.000    0.000    0.000 backend_qt.py:992(SaveFigureQt)
        1    0.000    0.000    0.000    0.000 backend_qt.py:999(RubberbandQt)
        1    0.000    0.000    0.000    0.000 backend_qt.py:1010(HelpQt)
        1    0.000    0.000    0.000    0.000 backend_qt.py:1016(ToolCopyToClipboardQT)
        1    0.000    0.000    0.000    0.000 backend_qt.py:1027(_BackendQT)
        1    0.000    0.000    0.000    0.000 backend_qtagg.py:16(FigureCanvasQTAgg)
        1    0.000    0.000    0.000    0.000 backend_qtagg.py:79(_BackendQTAgg)
        3    0.000    0.000    0.000    0.000 pyplot.py:185(_get_required_interactive_framework)
        8    0.000    0.000    0.000    0.000 :0(instance)
        1    0.000    0.000    0.000    0.000 pyplot.py:295(backend_mod)
        3    0.000    0.000    0.000    0.000 __init__.py:53(__get__)
        3    0.000    0.000    0.000    0.000 backend_qt.py:191(<lambda>)
        2    0.000    0.000    0.000    0.000 inspect.py:1808(getattr_static)
        2    0.000    0.000    0.000    0.000 inspect.py:1787(_is_type)
        7    0.000    0.000    0.000    0.000 inspect.py:1766(_static_getmro)
        2    0.000    0.000    0.000    0.000 inspect.py:1778(_check_class)
        3    0.000    0.000    0.000    0.000 inspect.py:1794(_shadowed_dict)
        3    0.000    0.000    0.000    0.000 rcsetup.py:249(validate_backend)
        1    0.000    0.000    0.000    0.000 pyplot.py:953(close)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:77(destroy_all)
        1    0.000    0.000    0.000    0.000 pyplot.py:123(install_repl_displayhook)
        2    0.000    0.000    0.000    0.000 threading.py:1590(main_thread)
        2    0.000    0.000    0.000    0.000 threading.py:1174(native_id)
        1    0.000    0.000    0.062    0.062 backend_bases.py:3567(new_figure_manager)
        1    0.000    0.000    0.000    0.000 figure.py:2373(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:175(__init__)
      255    0.000    0.000    0.000    0.000 __init__.py:190(__init__)
     6697    0.000    0.000    0.000    0.000 artist.py:851(get_animated)
      229    0.000    0.000    0.031    0.000 artist.py:147(<lambda>)
      229    0.000    0.000    0.031    0.000 artist.py:1227(set)
      277    0.000    0.000    0.000    0.000 __init__.py:1726(normalize_kwargs)
      277    0.000    0.000    0.000    0.000 __init__.py:1765(<dictcomp>)
      588    0.000    0.000    0.047    0.000 artist.py:1216(_internal_update)
        1    0.000    0.000    0.000    0.000 figure.py:2587(set_layout_engine)
       11    0.000    0.000    0.000    0.000 __init__.py:235(_connect_picklable)
       18    0.000    0.000    0.000    0.000 __init__.py:221(connect)
     2442    0.000    0.000    0.000    0.000 __init__.py:101(check_in_list)
       18    0.000    0.000    0.000    0.000 __init__.py:119(_weak_or_strong_ref)
       18    0.000    0.000    0.000    0.000 weakref.py:46(__new__)
       13    0.000    0.000    0.000    0.000 __init__.py:106(__init__)
       27    0.000    0.000    0.000    0.000 __init__.py:115(__hash__)
        2    0.000    0.000    0.000    0.000 __init__.py:112(__eq__)
        4    0.000    0.000    0.000    0.000 _methods.py:61(_all)
       12    0.000    0.000    0.000    0.000 _methods.py:55(_any)
       50    0.000    0.000    0.000    0.000 transforms.py:800(from_bounds)
      368    0.000    0.000    0.016    0.000 transforms.py:809(from_extents)
      369    0.000    0.000    0.016    0.000 <__array_function__ internals>:177(reshape)
      369    0.000    0.000    0.000    0.000 fromnumeric.py:193(_reshape_dispatcher)
      369    0.000    0.000    0.016    0.000 fromnumeric.py:198(reshape)
      383    0.000    0.000    0.000    0.000 fromnumeric.py:38(_wrapit)
      551    0.000    0.000    0.000    0.000 transforms.py:754(__init__)
     4686    0.000    0.000    0.000    0.000 transforms.py:110(__init__)
     2470    0.000    0.000    0.000    0.000 transforms.py:1764(__init__)
      691    0.000    0.000    0.016    0.000 transforms.py:2046(scale)
     1804    0.000    0.000    0.016    0.000 transforms.py:157(invalidate)
      116    0.000    0.000    0.000    0.000 transforms.py:1087(__init__)
      319    0.000    0.000    0.000    0.000 transforms.py:2581(__init__)
      101    0.000    0.000    0.078    0.001 patches.py:689(__init__)
      105    0.000    0.000    0.078    0.001 patches.py:48(__init__)
      364    0.000    0.000    0.000    0.000 artist.py:300(axes)
      110    0.000    0.000    0.000    0.000 patches.py:332(set_edgecolor)
      215    0.000    0.000    0.000    0.000 patches.py:317(_set_edgecolor)
      110    0.000    0.000    0.016    0.000 patches.py:350(set_facecolor)
      215    0.000    0.000    0.031    0.000 patches.py:343(_set_facecolor)
      105    0.000    0.000    0.016    0.000 patches.py:434(set_fill)
      105    0.000    0.000    0.000    0.000 patches.py:399(set_linestyle)
      165    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
      335    0.000    0.000    0.000    0.000 lines.py:63(_scale_dashes)
      110    0.000    0.000    0.016    0.000 patches.py:384(set_linewidth)
      106    0.000    0.000    0.000    0.000 patches.py:304(set_antialiased)
      105    0.000    0.000    0.000    0.000 patches.py:496(set_hatch)
      105    0.000    0.000    0.000    0.000 hatch.py:182(_validate_hatch_pattern)
      109    0.000    0.000    0.016    0.000 patches.py:456(set_capstyle)
      105    0.000    0.000    0.000    0.000 patches.py:476(set_joinstyle)
      141    0.000    0.000    0.000    0.000 artist.py:1048(set_visible)
     1428    0.000    0.000    0.000    0.000 artist.py:417(pchanged)
1443/1442    0.000    0.000    0.000    0.000 __init__.py:291(process)
        1    0.000    0.000    0.000    0.000 artist.py:1080(set_in_layout)
      101    0.000    0.000    0.000    0.000 patches.py:768(rotation_point)
      418    0.000    0.000    0.031    0.000 patches.py:734(_convert_units)
     3504    0.000    0.000    0.000    0.000 artist.py:295(axes)
     1019    0.000    0.000    0.016    0.000 artist.py:283(convert_yunits)
        1    0.000    0.000    0.000    0.000 figure.py:2118(_set_artist_props)
      235    0.000    0.000    0.000    0.000 artist.py:737(set_figure)
      240    0.000    0.000    0.000    0.000 artist.py:438(set_transform)
      393    0.000    0.000    0.000    0.000 figure.py:68(_stale_figure_callback)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1675(__init__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1701(_fix_ipython_backend2gui)
        2    0.000    0.000    0.000    0.000 figure.py:2890(set_canvas)
        2    0.000    0.000    0.000    0.000 widgets.py:38(__init__)
      171    0.000    0.000    0.000    0.000 figure.py:2733(_get_dpi)
        1    0.000    0.000    0.000    0.000 figure.py:115(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:145(update)
        1    0.000    0.000    0.000    0.000 figure.py:82(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:3111(clear)
        1    0.000    0.000    0.000    0.000 figure.py:947(clear)
        7    0.000    0.000    0.000    0.000 figure.py:2711(axes)
        7    0.000    0.000    0.000    0.000 figure.py:86(as_list)
        1    0.000    0.000    0.062    0.062 backend_bases.py:3576(new_figure_manager_given_figure)
        1    0.000    0.000    0.062    0.062 backend_bases.py:1731(new_manager)
        1    0.000    0.000    0.062    0.062 backend_bases.py:2850(create_with_canvas)
        1    0.000    0.000    0.031    0.031 backend_qt.py:203(__init__)
        3    0.000    0.000    0.000    0.000 :0(setAttribute)
        1    0.000    0.000    0.000    0.000 :0(setHighDpiScaleFactorRoundingPolicy)
        8    0.000    0.000    0.000    0.000 :0(connect)
        1    0.000    0.000    0.000    0.000 __init__.py:2168(_setup_new_guiapp)
        1    0.000    0.000    0.000    0.000 :0(Win32_GetCurrentProcessExplicitAppUserModelID)
        1    0.000    0.000    0.000    0.000 :0(Win32_SetCurrentProcessExplicitAppUserModelID)
        1    0.000    0.000    0.000    0.000 :0(setMouseTracking)
        5    0.000    0.000    0.000    0.000 backend_bases.py:2135(get_width_height)
        5    0.000    0.000    0.000    0.000 transforms.py:338(max)
      119    0.000    0.000    0.016    0.000 transforms.py:1109(get_points)
      370    0.000    0.000    0.000    0.000 transforms.py:1777(transform)
      372    0.000    0.000    0.000    0.000 transforms.py:1843(transform_affine)
     1589    0.000    0.000    0.000    0.000 transforms.py:1921(get_matrix)
      372    0.000    0.000    0.000    0.000 :0(affine_transform)
      105    0.000    0.000    0.000    0.000 core.py:587(filled)
       73    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(amax)
       73    0.000    0.000    0.000    0.000 fromnumeric.py:2698(_amax_dispatcher)
       73    0.000    0.000    0.000    0.000 fromnumeric.py:2703(amax)
     1288    0.000    0.000    0.016    0.000 fromnumeric.py:69(_wrapreduction)
     1288    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
       15    0.000    0.000    0.000    0.000 backend_bases.py:2156(<genexpr>)
       32    0.000    0.000    0.000    0.000 backend_bases.py:2084(device_pixel_ratio)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1767(resize)
        2    0.000    0.000    0.000    0.000 :0(resize)
        1    0.000    0.000    0.000    0.000 :0(setPalette)
        1    0.000    0.000    0.031    0.031 backend_qt.py:529(__init__)
        1    0.000    0.000    0.016    0.016 backend_bases.py:2813(__init__)
        1    0.000    0.000    0.000    0.000 backend_qt.py:627(set_window_title)
        1    0.000    0.000    0.000    0.000 :0(setWindowTitle)
        6    0.000    0.000    0.000    0.000 backend_bases.py:2415(mpl_connect)
       16    0.000    0.000    0.000    0.000 backend_bases.py:1697(<lambda>)
        1    0.000    0.000    0.000    0.000 :0(setAllowedAreas)
        8    0.000    0.000    0.000    0.000 backend_qt.py:681(_icon)
        8    0.000    0.000    0.000    0.000 pathlib.py:1230(exists)
        9    0.000    0.000    0.000    0.000 :0(devicePixelRatioF)
        9    0.000    0.000    0.000    0.000 :0(setDevicePixelRatio)
        8    0.000    0.000    0.000    0.000 :0(palette)
        8    0.000    0.000    0.000    0.000 :0(backgroundRole)
        8    0.000    0.000    0.000    0.000 :0(color)
        8    0.000    0.000    0.000    0.000 :0(value)
        8    0.000    0.000    0.000    0.000 :0(addAction)
        8    0.000    0.000    0.000    0.000 :0(setToolTip)
        2    0.000    0.000    0.000    0.000 :0(addSeparator)
        2    0.000    0.000    0.000    0.000 :0(setCheckable)
        1    0.000    0.000    0.000    0.000 :0(setAlignment)
        1    0.000    0.000    0.000    0.000 :0(setSizePolicy)
        1    0.000    0.000    0.000    0.000 :0(addWidget)
        1    0.000    0.000    0.000    0.000 :0(setVisible)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3019(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:609(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:662(clear)
        2    0.000    0.000    0.000    0.000 backend_qt.py:807(set_history_buttons)
        5    0.000    0.000    0.000    0.000 :0(setEnabled)
        1    0.000    0.000    0.000    0.000 figure.py:3214(add_axobserver)
        1    0.000    0.000    0.000    0.000 :0(setWindowIcon)
        1    0.000    0.000    0.000    0.000 :0(sizeHint)
        6    0.000    0.000    0.000    0.000 :0(height)
        2    0.000    0.000    0.000    0.000 backend_qt.py:362(sizeHint)
        5    0.000    0.000    0.000    0.000 :0(width)
        1    0.000    0.000    0.000    0.000 :0(setCentralWidget)
        1    0.000    0.000    0.000    0.000 :0(setFocusPolicy)
        1    0.000    0.000    0.000    0.000 :0(setFocus)
        2    0.000    0.000    0.000    0.000 :0(raise_)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:105(_set_new_active_manager)
        2    0.000    0.000    0.000    0.000 artist.py:1093(get_label)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:118(set_active)
        1    0.000    0.000    0.000    0.000 :0(move_to_end)
        1    0.000    0.000    0.000    0.000 pyplot.py:388(draw_if_interactive)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3581(draw_if_interactive)
        1    0.000    0.000    0.094    0.094 figure.py:1617(gca)
        1    0.000    0.000    0.000    0.000 figure.py:105(current)
        1    0.000    0.000    0.094    0.094 figure.py:632(add_subplot)
        1    0.000    0.000    0.000    0.000 figure.py:1663(_process_projection_requirements)
        1    0.000    0.000    0.000    0.000 __init__.py:98(get_projection_class)
        1    0.000    0.000    0.000    0.000 __init__.py:73(get_projection_class)
        1    0.000    0.000    0.094    0.094 _base.py:574(__init__)
      127    0.000    0.000    0.000    0.000 transforms.py:790(unit)
        1    0.000    0.000    0.000    0.000 gridspec.py:560(_from_subplot_args)
        1    0.000    0.000    0.000    0.000 gridspec.py:207(_check_gridspec_exists)
        1    0.000    0.000    0.000    0.000 gridspec.py:329(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:33(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:123(set_height_ratios)
        1    0.000    0.000    0.000    0.000 gridspec.py:101(set_width_ratios)
        1    0.000    0.000    0.000    0.000 gridspec.py:228(__getitem__)
        3    0.000    0.000    0.000    0.000 gridspec.py:75(get_geometry)
        1    0.000    0.000    0.000    0.000 gridspec.py:232(_normalize)
        1    0.000    0.000    0.000    0.000 :0(indices)
        1    0.000    0.000    0.000    0.000 gridspec.py:550(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:612(num2)
        7    0.000    0.000    0.000    0.000 transforms.py:361(width)
       12    0.000    0.000    0.000    0.000 transforms.py:367(height)
        5    0.000    0.000    0.000    0.000 transforms.py:784(frozen)
        5    0.000    0.000    0.000    0.000 transforms.py:246(frozen)
        5    0.000    0.000    0.000    0.000 transforms.py:1006(minpos)
        1    0.000    0.000    0.000    0.000 _base.py:652(<dictcomp>)
      200    0.000    0.000    0.000    0.000 artist.py:1097(set_label)
        1    0.000    0.000    0.000    0.000 _base.py:827(set_figure)
        1    0.000    0.000    0.000    0.000 transforms.py:795(null)
        2    0.000    0.000    0.000    0.000 transforms.py:1696(__init__)
        3    0.000    0.000    0.000    0.000 transforms.py:1714(set)
      684    0.000    0.000    0.000    0.000 transforms.py:1753(<lambda>)
        1    0.000    0.000    0.000    0.000 _base.py:881(_set_lim_and_transforms)
     2813    0.000    0.000    0.000    0.000 transforms.py:209(<lambda>)
      200    0.000    0.000    0.000    0.000 transforms.py:1751(<lambda>)
      200    0.000    0.000    0.000    0.000 transforms.py:1752(<lambda>)
        1    0.000    0.000    0.000    0.000 transforms.py:2639(__init__)
     1497    0.000    0.000    0.047    0.000 transforms.py:2347(__init__)
       31    0.000    0.000    0.000    0.000 transforms.py:2323(blended_transform_factory)
        6    0.000    0.000    0.000    0.000 transforms.py:2190(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:790(set_subplotspec)
        1    0.000    0.000    0.000    0.000 gridspec.py:657(get_position)
        1    0.000    0.000    0.000    0.000 gridspec.py:616(get_gridspec)
        1    0.000    0.000    0.000    0.000 gridspec.py:608(num2)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(unravel_index)
        1    0.000    0.000    0.000    0.000 multiarray.py:1029(unravel_index)
      9/6    0.000    0.000    0.000    0.000 deprecation.py:379(wrapper)
        1    0.000    0.000    0.000    0.000 gridspec.py:145(get_grid_positions)
        1    0.000    0.000    0.000    0.000 gridspec.py:413(get_subplot_params)
        1    0.000    0.000    0.000    0.000 gridspec.py:430(<dictcomp>)
        1    0.000    0.000    0.000    0.000 gridspec.py:191(<listcomp>)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(cumsum)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2519(_cumsum_dispatcher)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2523(cumsum)
        2    0.000    0.000    0.000    0.000 :0(cumsum)
        1    0.000    0.000    0.000    0.000 gridspec.py:199(<listcomp>)
      106    0.000    0.000    0.000    0.000 _methods.py:43(_amin)
      176    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
        3    0.000    0.000    0.000    0.000 _base.py:1134(_set_position)
      148    0.000    0.000    0.000    0.000 __init__.py:880(get_siblings)
      150    0.000    0.000    0.000    0.000 __init__.py:831(clean)
      150    0.000    0.000    0.000    0.000 __init__.py:834(<listcomp>)
      148    0.000    0.000    0.000    0.000 __init__.py:884(<listcomp>)
        4    0.000    0.000    0.000    0.000 transforms.py:1057(set)
      118    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(any)
      118    0.000    0.000    0.000    0.000 fromnumeric.py:2328(_any_dispatcher)
      118    0.000    0.000    0.000    0.000 fromnumeric.py:2333(any)
    71/20    0.000    0.000    0.000    0.000 transforms.py:2376(_invalidate_internal)
  890/600    0.000    0.000    0.000    0.000 transforms.py:2405(<lambda>)
        1    0.000    0.000    0.000    0.000 _base.py:1766(set_box_aspect)
        1    0.000    0.000    0.000    0.000 _base.py:1206(_gen_axes_spines)
        1    0.000    0.000    0.000    0.000 _base.py:1221(<dictcomp>)
        4    0.000    0.000    0.000    0.000 spines.py:425(linear_spine)
        4    0.000    0.000    0.000    0.000 spines.py:35(__init__)
      541    0.000    0.000    0.000    0.000 artist.py:103(_stale_axes_callback)
       46    0.000    0.000    0.000    0.000 artist.py:1117(set_zorder)
        1    0.000    0.000    0.000    0.000 spines.py:541(from_dict)
        1    0.000    0.000    0.000    0.000 spines.py:538(__init__)
        1    0.000    0.000    0.016    0.016 _base.py:818(_init_axis)
        1    0.000    0.000    0.000    0.000 axis.py:2233(__init__)
        2    0.000    0.000    0.000    0.000 axis.py:643(__init__)
        4    0.000    0.000    0.000    0.000 axis.py:543(__init__)
       71    0.000    0.000    0.016    0.000 text.py:185(_reset_visual_defaults)
      211    0.000    0.000    0.000    0.000 text.py:1265(set_text)
       97    0.000    0.000    0.016    0.000 text.py:985(set_color)
      157    0.000    0.000    0.016    0.000 colors.py:237(_check_color_like)
       71    0.000    0.000    0.016    0.000 text.py:1307(set_fontproperties)
      103    0.000    0.000    0.000    0.000 font_manager.py:608(_from_any)
       95    0.000    0.000    0.000    0.000 font_manager.py:588(__init__)
      126    0.000    0.000    0.000    0.000 font_manager.py:715(set_family)
       95    0.000    0.000    0.000    0.000 font_manager.py:729(set_style)
       95    0.000    0.000    0.000    0.000 font_manager.py:742(set_variant)
      109    0.000    0.000    0.000    0.000 font_manager.py:755(set_weight)
       95    0.000    0.000    0.000    0.000 font_manager.py:781(set_stretch)
       95    0.000    0.000    0.000    0.000 font_manager.py:837(set_file)
      163    0.000    0.000    0.000    0.000 font_manager.py:807(set_size)
       95    0.000    0.000    0.000    0.000 font_manager.py:865(set_math_fontfamily)
      222    0.000    0.000    0.016    0.000 font_manager.py:893(copy)
       71    0.000    0.000    0.000    0.000 text.py:1321(set_usetex)
       71    0.000    0.000    0.000    0.000 text.py:1339(set_parse_math)
       71    0.000    0.000    0.000    0.000 text.py:610(set_wrap)
      139    0.000    0.000    0.000    0.000 text.py:1249(set_verticalalignment)
      139    0.000    0.000    0.000    0.000 text.py:1000(set_horizontalalignment)
       78    0.000    0.000    0.000    0.000 text.py:1217(set_rotation)
       71    0.000    0.000    0.000    0.000 text.py:1030(set_linespacing)
       78    0.000    0.000    0.000    0.000 text.py:329(set_rotation_mode)
       47    0.000    0.000    0.000    0.000 text.py:221(update)
       47    0.000    0.000    0.000    0.000 artist.py:1205(update)
       68    0.000    0.000    0.000    0.000 text.py:1098(set_fontsize)
       81    0.000    0.000    0.000    0.000 font_manager.py:1061(get_default_size)
       14    0.000    0.000    0.000    0.000 text.py:1150(set_fontweight)
        4    0.000    0.000    0.000    0.000 axis.py:1237(_set_artist_props)
        2    0.000    0.000    0.000    0.000 axis.py:1890(set_pickradius)
       12    0.000    0.000    0.031    0.003 axis.py:855(clear)
        7    0.000    0.000    0.016    0.002 axis.py:2237(_init)
       29    0.000    0.000    0.000    0.000 transforms.py:2281(__init__)
       30    0.000    0.000    0.000    0.000 transforms.py:1831(is_separable)
     1221    0.000    0.000    0.000    0.000 transforms.py:2122(get_matrix)
      144    0.000    0.000    0.000    0.000 text.py:1195(set_x)
      160    0.000    0.000    0.000    0.000 text.py:1206(set_y)
       14    0.000    0.000    0.000    0.000 axis.py:765(_set_scale)
       14    0.000    0.000    0.000    0.000 scale.py:704(scale_factory)
       14    0.000    0.000    0.000    0.000 scale.py:96(__init__)
       14    0.000    0.000    0.000    0.000 scale.py:103(set_default_locators_and_formatters)
       14    0.000    0.000    0.000    0.000 ticker.py:2889(__init__)
       14    0.000    0.000    0.000    0.000 ticker.py:1969(__init__)
       14    0.000    0.000    0.000    0.000 ticker.py:2031(set_params)
       14    0.000    0.000    0.000    0.000 ticker.py:2010(_validate_steps)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diff)
       16    0.000    0.000    0.000    0.000 function_base.py:1316(_diff_dispatcher)
       16    0.000    0.000    0.000    0.000 function_base.py:1320(diff)
       14    0.000    0.000    0.000    0.000 ticker.py:2025(_staircase)
       14    0.000    0.000    0.000    0.000 axis.py:1858(set_major_locator)
       28    0.000    0.000    0.000    0.000 axis.py:693(isDefault_majloc)
       28    0.000    0.000    0.000    0.000 axis.py:553(locator)
       56    0.000    0.000    0.000    0.000 ticker.py:192(set_axis)
       14    0.000    0.000    0.000    0.000 ticker.py:427(__init__)
       14    0.000    0.000    0.000    0.000 ticker.py:454(set_useOffset)
       14    0.000    0.000    0.000    0.000 ticker.py:533(set_useMathText)
       45    0.000    0.000    0.000    0.000 font_manager.py:1200(findfont)
      270    0.000    0.000    0.000    0.000 font_manager.py:1256(<genexpr>)
      371    0.000    0.000    0.000    0.000 font_manager.py:631(__hash__)
      788    0.000    0.000    0.000    0.000 font_manager.py:648(get_family)
      757    0.000    0.000    0.000    0.000 font_manager.py:664(get_style)
      757    0.000    0.000    0.000    0.000 font_manager.py:670(get_variant)
      757    0.000    0.000    0.000    0.000 font_manager.py:676(get_weight)
      757    0.000    0.000    0.000    0.000 font_manager.py:685(get_stretch)
      800    0.000    0.000    0.000    0.000 font_manager.py:693(get_size)
      372    0.000    0.000    0.000    0.000 font_manager.py:699(get_file)
      371    0.000    0.000    0.000    0.000 font_manager.py:857(get_math_fontfamily)
        1    0.000    0.000    0.000    0.000 font_manager.py:1360(_findfont_cached)
      386    0.000    0.000    0.000    0.000 font_manager.py:1082(score_family)
      386    0.000    0.000    0.000    0.000 font_manager.py:1074(_expand_aliases)
      386    0.000    0.000    0.000    0.000 font_manager.py:1112(score_style)
      386    0.000    0.000    0.000    0.000 font_manager.py:1129(score_variant)
      386    0.000    0.000    0.000    0.000 font_manager.py:1158(score_weight)
      386    0.000    0.000    0.000    0.000 font_manager.py:1140(score_stretch)
      386    0.000    0.000    0.000    0.000 font_manager.py:1176(score_size)
        1    0.000    0.000    0.000    0.000 :0(S_ISREG)
        1    0.000    0.000    0.000    0.000 font_manager.py:1483(_cached_realpath)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:674(realpath)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:538(normpath)
        1    0.000    0.000    0.000    0.000 :0(_path_normpath)
        2    0.000    0.000    0.000    0.000 :0(_getfinalpathname)
       14    0.000    0.000    0.000    0.000 ticker.py:500(set_useLocale)
       14    0.000    0.000    0.000    0.000 axis.py:1792(set_major_formatter)
       28    0.000    0.000    0.000    0.000 axis.py:1832(_set_formatter)
